Train Size,Params,Validation MSE
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.26943255511438
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.750432467559281
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.4143895423932236
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.9245821992341403
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.53889469467106
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.095780542035522
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': None, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.555518058765196
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",4.1062251684091455
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.5794825476928116
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",4.131208436850601
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.6641778626916137
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}",4.251530189348735
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.81157747605416
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.428663172949994
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.968882576435252
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.595894053734211
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.573657392818842
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",4.135306920321447
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.5707418133349598
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",4.131955955261935
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.6641778626916137
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",4.251530189348735
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.81157747605416
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.428663172949994
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.968882576435252
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.595894053734211
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.6270131720379446
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}",4.193536164923047
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.626361312253973
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",4.195137993869087
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.6893814419190347
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}",4.302336440224082
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.81157747605416
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.428663172949994
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.968882576435252
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.595894053734211
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.7032573499645443
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",4.267235666343664
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.6946323998743424
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",4.30625402281373
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.756984952309671
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",4.366163552939545
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.8401631537439345
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.466042963691281
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.968882576435252
0.2,"{'n_estimators': 400, 'max_depth': 10, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.595894053734211
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.94721594308715
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.295561075248584
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.0224747896762874
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4161602791479693
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.258275253736426
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7678158924769214
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4928556046474517
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.025146237080466
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.713261371530268
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.271545748634226
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.97258736829808
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.348690379718222
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.0374524480757765
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.457618640300727
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.258275253736426
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7678158924769214
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4928556046474517
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.025146237080466
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.713261371530268
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.271545748634226
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.083831105988032
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.505657036011332
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.1460006322001344
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.588522526836774
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.299263522986435
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.782238826841367
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4928556046474517
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.025146237080466
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.713261371530268
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.271545748634226
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.224936850679245
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.667273236649757
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.2625540428624147
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.7415441585464855
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.4182726475936116
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.9254725958368284
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.5438658272068535
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.0998567339815475
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.713261371530268
0.2,"{'n_estimators': 400, 'max_depth': 20, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.271545748634226
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9395236204250113
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.286828872152637
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.023360310294848
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4348447673175
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.261267246904197
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7588779005011412
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9830093189072935
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.325889217121291
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.0283086855010106
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.451230993269445
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.261267246904197
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7588779005011412
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.087649278022309
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.5076846942283146
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.1497548864851415
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.605061342106655
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.3095867057714004
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7756607498857235
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.2287879506585297
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.6647137809538997
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.26943255511438
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.750432467559281
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.4143895423932236
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.9245821992341403
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.53889469467106
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.095780542035522
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 30, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9401434392680232
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.2824157257266435
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.023240784897472
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4367852765775764
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.261267246904197
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7588779005011412
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9810226830005675
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.324800429449028
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.0281397641621934
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4512380633041415
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.261267246904197
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7588779005011412
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.08781791757628
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.5059326365581285
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.1497548864851415
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.6050594118484525
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.3095867057714004
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7756607498857235
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",3.2288277253055773
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.6650902403316485
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.26943255511438
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.750432467559281
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.4143895423932236
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.9245821992341403
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.53889469467106
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.095780542035522
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 40, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9401434392680232
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.2824157257266435
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.023240784897472
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4367852765775764
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.261267246904197
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7588779005011412
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",2.9810226830005675
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2'}",3.324800429449028
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt'}",3.0281397641621934
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2'}",3.4512380633041415
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt'}",3.261267246904197
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2'}",3.7588779005011412
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'sqrt'}",3.4932378999705067
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_features': 'log2'}",4.032550829778204
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'sqrt'}",3.71335152055498
0.2,"{'n_estimators': 400, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': 'log2'}",4.272969470513654
